"project_year","total_cover","quadrat","species"
1929,0,"J1","SELE6"
1929,0,"J1","SPAI"
1929,0,"J1","SPCO4"
1929,0,"J1","SPCR"
1929,0.002809,"J1","SPFL2"
1929,0,"J1","SPORO"
1929,0,"J1","UNKG"
1930,0,"J1","ARIST"
1930,0,"J1","ARTE3"
1930,0.02443084,"J1","BOER4"
1930,0,"J1","BOUTE"
1930,0,"J1","CYPER"
1930,0,"J1","DAPU7"
1930,0,"J1","ENDE"
1930,0,"J1","ERLE"
1930,0,"J1","MUAR"
1930,0,"J1","MUAR2"
1930,0,"J1","MUPO2"
1930,0,"J1","PAHA"
1930,0,"J1","PAOB"
1930,0,"J1","PLMU3"
1930,0,"J1","SCBR2"
1930,0,"J1","SELE6"
1930,0,"J1","SPAI"
1930,0,"J1","SPCO4"
1930,0,"J1","SPCR"
1930,0.0017765,"J1","SPFL2"
1930,0,"J1","SPORO"
1930,0,"J1","UNKG"
1931,0,"J1","ARIST"
1931,0,"J1","ARTE3"
1931,0.03303442,"J1","BOER4"
1931,0,"J1","BOUTE"
1931,0,"J1","CYPER"
1931,0,"J1","DAPU7"
1931,0,"J1","ENDE"
1931,0,"J1","ERLE"
1931,0,"J1","MUAR"
1931,0,"J1","MUAR2"
1931,0,"J1","MUPO2"
1931,0,"J1","PAHA"
1931,0,"J1","PAOB"
1931,0,"J1","PLMU3"
1931,0,"J1","SCBR2"
1931,0,"J1","SELE6"
1931,0,"J1","SPAI"
1931,0,"J1","SPCO4"
1931,0,"J1","SPCR"
1931,0,"J1","SPFL2"
1931,0,"J1","SPORO"
1931,0,"J1","UNKG"
1932,0,"J1","ARIST"
1932,0,"J1","ARTE3"
1932,0.07413415,"J1","BOER4"
1932,0,"J1","BOUTE"
1932,0,"J1","CYPER"
1932,0,"J1","DAPU7"
1932,0,"J1","ENDE"
1932,0,"J1","ERLE"
1932,0,"J1","MUAR"
1932,0,"J1","MUAR2"
1932,0,"J1","MUPO2"
1932,0,"J1","PAHA"
1932,0,"J1","PAOB"
1932,0,"J1","PLMU3"
1932,0,"J1","SCBR2"
1932,0,"J1","SELE6"
1932,0,"J1","SPAI"
1932,0,"J1","SPCO4"
1932,0,"J1","SPCR"
1932,0,"J1","SPFL2"
1932,0,"J1","SPORO"
1932,0,"J1","UNKG"
1933,0,"J1","ARIST"
1933,0,"J1","ARTE3"
1933,0.08511085,"J1","BOER4"
1933,0,"J1","BOUTE"
1933,0,"J1","CYPER"
1933,0,"J1","DAPU7"
1933,0,"J1","ENDE"
1933,0,"J1","ERLE"
1933,0,"J1","MUAR"
1933,0,"J1","MUAR2"
1933,0,"J1","MUPO2"
1933,0,"J1","PAHA"
1933,0,"J1","PAOB"
1933,0,"J1","PLMU3"
1933,0,"J1","SCBR2"
1933,0,"J1","SELE6"
1933,0,"J1","SPAI"
1933,0,"J1","SPCO4"
1933,0,"J1","SPCR"
1933,0,"J1","SPFL2"
1933,0,"J1","SPORO"
1933,0,"J1","UNKG"
1934,0,"J1","ARIST"
1934,0,"J1","ARTE3"
1934,0.06342555,"J1","BOER4"
1934,0,"J1","BOUTE"
1934,0,"J1","CYPER"
1934,0,"J1","DAPU7"
1934,0,"J1","ENDE"
1934,0,"J1","ERLE"
1934,0,"J1","MUAR"
1934,0,"J1","MUAR2"
1934,0,"J1","MUPO2"
1934,0,"J1","PAHA"
1934,0,"J1","PAOB"
1934,0,"J1","PLMU3"
1934,0,"J1","SCBR2"
1934,0,"J1","SELE6"
1934,0,"J1","SPAI"
1934,0,"J1","SPCO4"
1934,0,"J1","SPCR"
1934,0,"J1","SPFL2"
1934,0,"J1","SPORO"
1934,0,"J1","UNKG"
1935,0,"J1","ARIST"
1935,0,"J1","ARTE3"
1935,0.0262815,"J1","BOER4"
1935,0,"J1","BOUTE"
1935,0,"J1","CYPER"
1935,0,"J1","DAPU7"
1935,0,"J1","ENDE"
1935,0,"J1","ERLE"
1935,0,"J1","MUAR"
1935,0,"J1","MUAR2"
1935,0,"J1","MUPO2"
1935,0,"J1","PAHA"
1935,0,"J1","PAOB"
1935,0,"J1","PLMU3"
1935,0,"J1","SCBR2"
1935,0,"J1","SELE6"
1935,0,"J1","SPAI"
1935,0,"J1","SPCO4"
1935,0,"J1","SPCR"
1935,0,"J1","SPFL2"
1935,0,"J1","SPORO"
1935,0.0012,"J1","UNKG"
1936,0,"J1","ARIST"
1936,0,"J1","ARTE3"
1936,0.03747575,"J1","BOER4"
1936,0,"J1","BOUTE"
1936,0,"J1","CYPER"
1936,0,"J1","DAPU7"
1936,0,"J1","ENDE"
1936,0,"J1","ERLE"
1936,0,"J1","MUAR"
1936,0,"J1","MUAR2"
1936,0,"J1","MUPO2"
1936,0,"J1","PAHA"
1936,0,"J1","PAOB"
1936,0,"J1","PLMU3"
1936,0,"J1","SCBR2"
1936,0,"J1","SELE6"
1936,0,"J1","SPAI"
1936,0,"J1","SPCO4"
1936,0,"J1","SPCR"
1936,0,"J1","SPFL2"
1936,0,"J1","SPORO"
1936,0,"J1","UNKG"
1937,0,"J1","ARIST"
1937,0,"J1","ARTE3"
1937,0.0520743,"J1","BOER4"
1937,0,"J1","BOUTE"
1937,0,"J1","CYPER"
1937,0,"J1","DAPU7"
1937,0,"J1","ENDE"
1937,0,"J1","ERLE"
1937,0,"J1","MUAR"
1937,0,"J1","MUAR2"
1937,0,"J1","MUPO2"
1937,0,"J1","PAHA"
1937,0,"J1","PAOB"
1937,0,"J1","PLMU3"
1937,0,"J1","SCBR2"
1937,0,"J1","SELE6"
1937,0,"J1","SPAI"
1937,0,"J1","SPCO4"
1937,0,"J1","SPCR"
1937,0,"J1","SPFL2"
1937,0,"J1","SPORO"
1937,0,"J1","UNKG"
1938,0,"J1","ARIST"
1938,0,"J1","ARTE3"
1938,0.09045315,"J1","BOER4"
1938,0,"J1","BOUTE"
1938,0,"J1","CYPER"
1938,0,"J1","DAPU7"
1938,0,"J1","ENDE"
1938,0,"J1","ERLE"
1938,0,"J1","MUAR"
1938,0,"J1","MUAR2"
1938,0,"J1","MUPO2"
1938,0,"J1","PAHA"
1938,0,"J1","PAOB"
1938,0,"J1","PLMU3"
1938,0,"J1","SCBR2"
1938,0,"J1","SELE6"
1938,0,"J1","SPAI"
1938,0,"J1","SPCO4"
1938,0,"J1","SPCR"
1938,0,"J1","SPFL2"
1938,0,"J1","SPORO"
1938,0,"J1","UNKG"
1939,0,"J1","ARIST"
1939,0,"J1","ARTE3"
1939,0.04005737,"J1","BOER4"
1939,0,"J1","BOUTE"
1939,0,"J1","CYPER"
1939,0,"J1","DAPU7"
1939,0,"J1","ENDE"
1939,0,"J1","ERLE"
1939,0,"J1","MUAR"
1939,0,"J1","MUAR2"
1939,0,"J1","MUPO2"
1939,0,"J1","PAHA"
1939,0,"J1","PAOB"
1939,0,"J1","PLMU3"
1939,0,"J1","SCBR2"
1939,0,"J1","SELE6"
1939,0,"J1","SPAI"
1939,0,"J1","SPCO4"
1939,0,"J1","SPCR"
1939,0,"J1","SPFL2"
1939,0,"J1","SPORO"
1939,0,"J1","UNKG"
1940,0,"J1","ARIST"
1940,0,"J1","ARTE3"
1940,0.05988521,"J1","BOER4"
1940,0,"J1","BOUTE"
1940,0,"J1","CYPER"
1940,0,"J1","DAPU7"
1940,0,"J1","ENDE"
1940,0,"J1","ERLE"
1940,0,"J1","MUAR"
1940,0,"J1","MUAR2"
1940,0,"J1","MUPO2"
1940,0,"J1","PAHA"
1940,0,"J1","PAOB"
1940,0,"J1","PLMU3"
1940,0,"J1","SCBR2"
1940,0,"J1","SELE6"
1940,0,"J1","SPAI"
1940,0,"J1","SPCO4"
1940,0,"J1","SPCR"
1940,0,"J1","SPFL2"
1940,0,"J1","SPORO"
1940,0,"J1","UNKG"
1941,0,"J1","ARIST"
1941,0,"J1","ARTE3"
1941,0.05152231,"J1","BOER4"
1941,0,"J1","BOUTE"
1941,0,"J1","CYPER"
1941,0,"J1","DAPU7"
1941,0,"J1","ENDE"
1941,0,"J1","ERLE"
1941,0,"J1","MUAR"
1941,0,"J1","MUAR2"
1941,0,"J1","MUPO2"
1941,0,"J1","PAHA"
1941,0,"J1","PAOB"
1941,0,"J1","PLMU3"
1941,0,"J1","SCBR2"
1941,0,"J1","SELE6"
1941,0,"J1","SPAI"
1941,0,"J1","SPCO4"
1941,0,"J1","SPCR"
1941,0,"J1","SPFL2"
1941,0,"J1","SPORO"
1941,0,"J1","UNKG"
1942,0,"J1","ARIST"
1942,0,"J1","ARTE3"
1942,0.04317265,"J1","BOER4"
1942,0,"J1","BOUTE"
1942,0,"J1","CYPER"
1942,0,"J1","DAPU7"
1942,0,"J1","ENDE"
1942,0,"J1","ERLE"
1942,0,"J1","MUAR"
1942,0,"J1","MUAR2"
1942,0,"J1","MUPO2"
1942,0,"J1","PAHA"
1942,0,"J1","PAOB"
1942,0,"J1","PLMU3"
1942,0,"J1","SCBR2"
1942,0,"J1","SELE6"
1942,0,"J1","SPAI"
1942,0,"J1","SPCO4"
1942,0,"J1","SPCR"
1942,0,"J1","SPFL2"
1942,0,"J1","SPORO"
1942,0,"J1","UNKG"
1943,0,"J1","ARIST"
1943,0,"J1","ARTE3"
1943,0.04208732,"J1","BOER4"
1943,0,"J1","BOUTE"
1943,0,"J1","CYPER"
1943,0,"J1","DAPU7"
1943,0,"J1","ENDE"
1943,0,"J1","ERLE"
1943,0,"J1","MUAR"
1943,0,"J1","MUAR2"
1943,0,"J1","MUPO2"
1943,0,"J1","PAHA"
1943,0,"J1","PAOB"
1943,0,"J1","PLMU3"
1943,0,"J1","SCBR2"
1943,0,"J1","SELE6"
1943,0,"J1","SPAI"
1943,0,"J1","SPCO4"
1943,0,"J1","SPCR"
1943,0,"J1","SPFL2"
1943,0,"J1","SPORO"
1943,0,"J1","UNKG"
1944,0,"J1","ARIST"
1944,0,"J1","ARTE3"
1944,0.05803259,"J1","BOER4"
1944,0,"J1","BOUTE"
1944,0,"J1","CYPER"
1944,0,"J1","DAPU7"
1944,0,"J1","ENDE"
1944,0,"J1","ERLE"
1944,0,"J1","MUAR"
1944,0,"J1","MUAR2"
1944,0,"J1","MUPO2"
1944,0,"J1","PAHA"
1944,0,"J1","PAOB"
1944,0,"J1","PLMU3"
1944,0,"J1","SCBR2"
1944,0,"J1","SELE6"
1944,0,"J1","SPAI"
1944,0,"J1","SPCO4"
1944,0,"J1","SPCR"
1944,0,"J1","SPFL2"
1944,0,"J1","SPORO"
1944,0,"J1","UNKG"
1945,0,"J1","ARIST"
1945,0,"J1","ARTE3"
1945,0.07561695,"J1","BOER4"
1945,0,"J1","BOUTE"
1945,0,"J1","CYPER"
1945,0,"J1","DAPU7"
1945,0,"J1","ENDE"
1945,0,"J1","ERLE"
1945,0,"J1","MUAR"
1945,0,"J1","MUAR2"
1945,0,"J1","MUPO2"
1945,0,"J1","PAHA"
1945,0,"J1","PAOB"
1945,0,"J1","PLMU3"
1945,0,"J1","SCBR2"
1945,0,"J1","SELE6"
1945,0,"J1","SPAI"
1945,0,"J1","SPCO4"
1945,0,"J1","SPCR"
1945,0,"J1","SPFL2"
1945,0,"J1","SPORO"
1945,0,"J1","UNKG"
1946,0,"J1","ARIST"
1946,0,"J1","ARTE3"
1946,0.07387761,"J1","BOER4"
1946,0,"J1","BOUTE"
1946,0,"J1","CYPER"
1946,0,"J1","DAPU7"
1946,0,"J1","ENDE"
1946,0,"J1","ERLE"
1946,0,"J1","MUAR"
1946,0,"J1","MUAR2"
1946,0,"J1","MUPO2"
1946,0,"J1","PAHA"
1946,0,"J1","PAOB"
1946,0,"J1","PLMU3"
1946,0,"J1","SCBR2"
1946,0,"J1","SELE6"
1946,0,"J1","SPAI"
1946,0,"J1","SPCO4"
1946,0,"J1","SPCR"
1946,0,"J1","SPFL2"
1946,0,"J1","SPORO"
1946,0,"J1","UNKG"
1947,0,"J1","ARIST"
1947,0,"J1","ARTE3"
1947,0.07213827,"J1","BOER4"
1947,0,"J1","BOUTE"
1947,0,"J1","CYPER"
1947,0,"J1","DAPU7"
1947,0,"J1","ENDE"
1947,0,"J1","ERLE"
1947,0,"J1","MUAR"
1947,0,"J1","MUAR2"
1947,0,"J1","MUPO2"
1947,0,"J1","PAHA"
1947,0,"J1","PAOB"
1947,0,"J1","PLMU3"
1947,0,"J1","SCBR2"
1947,0,"J1","SELE6"
1947,0,"J1","SPAI"
1947,0,"J1","SPCO4"
1947,0,"J1","SPCR"
1947,0,"J1","SPFL2"
1947,0,"J1","SPORO"
1947,0,"J1","UNKG"
1948,0,"J1","ARIST"
1948,0,"J1","ARTE3"
1948,0.04134555,"J1","BOER4"
1948,0,"J1","BOUTE"
1948,0,"J1","CYPER"
1948,0,"J1","DAPU7"
1948,0,"J1","ENDE"
1948,0,"J1","ERLE"
1948,0,"J1","MUAR"
1948,0,"J1","MUAR2"
1948,0,"J1","MUPO2"
1948,0,"J1","PAHA"
1948,0,"J1","PAOB"
1948,0,"J1","PLMU3"
1948,0,"J1","SCBR2"
1948,0,"J1","SELE6"
1948,0,"J1","SPAI"
1948,0,"J1","SPCO4"
1948,0,"J1","SPCR"
1948,0,"J1","SPFL2"
1948,0,"J1","SPORO"
1948,0,"J1","UNKG"
1949,0,"J1","ARIST"
1949,0,"J1","ARTE3"
1949,0.07405606,"J1","BOER4"
1949,2e-04,"J1","BOUTE"
1949,0,"J1","CYPER"
1949,0,"J1","DAPU7"
1949,0,"J1","ENDE"
1949,0,"J1","ERLE"
1949,0,"J1","MUAR"
1949,0,"J1","MUAR2"
1949,0,"J1","MUPO2"
1949,0,"J1","PAHA"
1949,0,"J1","PAOB"
1949,0,"J1","PLMU3"
1949,0,"J1","SCBR2"
1949,0,"J1","SELE6"
1949,0,"J1","SPAI"
1949,0,"J1","SPCO4"
1949,0,"J1","SPCR"
1949,0,"J1","SPFL2"
1949,0,"J1","SPORO"
1949,0,"J1","UNKG"
1950,0,"J1","ARIST"
1950,0,"J1","ARTE3"
1950,0.01134841,"J1","BOER4"
1950,0,"J1","BOUTE"
1950,0,"J1","CYPER"
1950,0,"J1","DAPU7"
1950,0,"J1","ENDE"
1950,0,"J1","ERLE"
1950,0,"J1","MUAR"
1950,0,"J1","MUAR2"
1950,0,"J1","MUPO2"
1950,0,"J1","PAHA"
1950,0,"J1","PAOB"
1950,0,"J1","PLMU3"
1950,0,"J1","SCBR2"
1950,0,"J1","SELE6"
1950,0,"J1","SPAI"
1950,0,"J1","SPCO4"
1950,0,"J1","SPCR"
1950,0,"J1","SPFL2"
1950,0,"J1","SPORO"
1950,0,"J1","UNKG"
1951,0,"J1","ARIST"
1951,0,"J1","ARTE3"
1951,0.021541,"J1","BOER4"
1951,0,"J1","BOUTE"
1951,0,"J1","CYPER"
1951,0,"J1","DAPU7"
1951,0,"J1","ENDE"
1951,0,"J1","ERLE"
1951,0,"J1","MUAR"
1951,0,"J1","MUAR2"
1951,0,"J1","MUPO2"
1951,0,"J1","PAHA"
1951,0,"J1","PAOB"
1951,0,"J1","PLMU3"
1951,0,"J1","SCBR2"
1951,0,"J1","SELE6"
1951,0,"J1","SPAI"
1951,0,"J1","SPCO4"
1951,0,"J1","SPCR"
1951,0,"J1","SPFL2"
1951,0,"J1","SPORO"
1951,0,"J1","UNKG"
1952,0,"J1","ARIST"
1952,0,"J1","ARTE3"
1952,0.00066742,"J1","BOER4"
1952,0,"J1","BOUTE"
1952,0,"J1","CYPER"
1952,0,"J1","DAPU7"
1952,0,"J1","ENDE"
1952,0,"J1","ERLE"
1952,0,"J1","MUAR"
1952,0,"J1","MUAR2"
1952,0,"J1","MUPO2"
1952,0,"J1","PAHA"
1952,0,"J1","PAOB"
1952,0,"J1","PLMU3"
1952,0,"J1","SCBR2"
1952,0,"J1","SELE6"
1952,0,"J1","SPAI"
1952,0,"J1","SPCO4"
1952,0,"J1","SPCR"
1952,0,"J1","SPFL2"
1952,0,"J1","SPORO"
1952,0,"J1","UNKG"
1953,0,"J1","ARIST"
1953,0,"J1","ARTE3"
1953,0.000500565,"J1","BOER4"
1953,0,"J1","BOUTE"
1953,0,"J1","CYPER"
1953,0,"J1","DAPU7"
1953,0,"J1","ENDE"
1953,0,"J1","ERLE"
1953,0,"J1","MUAR"
1953,0,"J1","MUAR2"
1953,0,"J1","MUPO2"
1953,0,"J1","PAHA"
1953,0,"J1","PAOB"
1953,0,"J1","PLMU3"
1953,0,"J1","SCBR2"
1953,0,"J1","SELE6"
1953,0,"J1","SPAI"
1953,0,"J1","SPCO4"
1953,0,"J1","SPCR"
1953,0.001132925,"J1","SPFL2"
1953,0,"J1","SPORO"
1953,0,"J1","UNKG"
1954,0,"J1","ARIST"
1954,0,"J1","ARTE3"
1954,0.00033371,"J1","BOER4"
1954,0,"J1","BOUTE"
1954,0,"J1","CYPER"
1954,0,"J1","DAPU7"
1954,0,"J1","ENDE"
1954,0,"J1","ERLE"
1954,0,"J1","MUAR"
1954,0,"J1","MUAR2"
1954,0,"J1","MUPO2"
1954,0,"J1","PAHA"
1954,0,"J1","PAOB"
1954,0,"J1","PLMU3"
1954,0,"J1","SCBR2"
1954,0,"J1","SELE6"
1954,0,"J1","SPAI"
1954,0,"J1","SPCO4"
1954,0,"J1","SPCR"
1954,0.00226585,"J1","SPFL2"
1954,0,"J1","SPORO"
1954,0,"J1","UNKG"
1955,0,"J1","ARIST"
1955,0,"J1","ARTE3"
1955,0.000166855,"J1","BOER4"
1955,0,"J1","BOUTE"
1955,0,"J1","CYPER"
1955,0,"J1","DAPU7"
1955,0,"J1","ENDE"
1955,0,"J1","ERLE"
1955,0,"J1","MUAR"
1955,0,"J1","MUAR2"
1955,0,"J1","MUPO2"
1955,0,"J1","PAHA"
1955,0,"J1","PAOB"
1955,0,"J1","PLMU3"
1955,0,"J1","SCBR2"
1955,0,"J1","SELE6"
1955,0,"J1","SPAI"
1955,0,"J1","SPCO4"
1955,0,"J1","SPCR"
1955,0.003398775,"J1","SPFL2"
1955,0,"J1","SPORO"
1955,0,"J1","UNKG"
1956,0,"J1","ARIST"
1956,0,"J1","ARTE3"
1956,0,"J1","BOER4"
1956,0,"J1","BOUTE"
1956,0,"J1","CYPER"
1956,0,"J1","DAPU7"
1956,0,"J1","ENDE"
1956,0,"J1","ERLE"
1956,0,"J1","MUAR"
1956,0,"J1","MUAR2"
1956,0,"J1","MUPO2"
1956,0,"J1","PAHA"
1956,0,"J1","PAOB"
1956,0,"J1","PLMU3"
1956,0,"J1","SCBR2"
1956,0,"J1","SELE6"
1956,0,"J1","SPAI"
1956,0,"J1","SPCO4"
1956,0,"J1","SPCR"
1956,0.0045317,"J1","SPFL2"
1956,0,"J1","SPORO"
1956,0,"J1","UNKG"
1957,0,"J1","ARIST"
1957,0,"J1","ARTE3"
1957,0,"J1","BOER4"
1957,0,"J1","BOUTE"
1957,0,"J1","CYPER"
1957,0,"J1","DAPU7"
1957,0,"J1","ENDE"
1957,0,"J1","ERLE"
1957,0,"J1","MUAR"
1957,0,"J1","MUAR2"
1957,0,"J1","MUPO2"
1957,0,"J1","PAHA"
1957,0,"J1","PAOB"
1957,0,"J1","PLMU3"
1957,0,"J1","SCBR2"
1957,0,"J1","SELE6"
1957,0,"J1","SPAI"
1957,0,"J1","SPCO4"
1957,0,"J1","SPCR"
1957,0,"J1","SPFL2"
1957,0,"J1","SPORO"
1957,0,"J1","UNKG"
1958,0,"J1","ARIST"
1958,0,"J1","ARTE3"
1958,0,"J1","BOER4"
1958,0,"J1","BOUTE"
1958,0,"J1","CYPER"
1958,0,"J1","DAPU7"
1958,0,"J1","ENDE"
1958,0,"J1","ERLE"
1958,0,"J1","MUAR"
1958,0,"J1","MUAR2"
1958,0,"J1","MUPO2"
1958,0,"J1","PAHA"
1958,0,"J1","PAOB"
1958,0,"J1","PLMU3"
1958,0,"J1","SCBR2"
1958,0,"J1","SELE6"
1958,0,"J1","SPAI"
1958,0,"J1","SPCO4"
1958,0,"J1","SPCR"
1958,0.014154,"J1","SPFL2"
1958,0,"J1","SPORO"
1958,0,"J1","UNKG"
1959,0,"J1","ARIST"
1959,0,"J1","ARTE3"
1959,0,"J1","BOER4"
1959,0.00015,"J1","BOUTE"
1959,0,"J1","CYPER"
1959,0,"J1","DAPU7"
1959,0,"J1","ENDE"
1959,0,"J1","ERLE"
1959,0,"J1","MUAR"
1959,0,"J1","MUAR2"
1959,0,"J1","MUPO2"
1959,0,"J1","PAHA"
1959,0,"J1","PAOB"
1959,0,"J1","PLMU3"
1959,0,"J1","SCBR2"
1959,0,"J1","SELE6"
1959,0,"J1","SPAI"
1959,0,"J1","SPCO4"
1959,0,"J1","SPCR"
1959,0.0021065,"J1","SPFL2"
1959,0,"J1","SPORO"
1959,0,"J1","UNKG"
1960,0,"J1","ARIST"
1960,0,"J1","ARTE3"
1960,0,"J1","BOER4"
1960,0.0098015,"J1","BOUTE"
1960,0,"J1","CYPER"
1960,0,"J1","DAPU7"
1960,0,"J1","ENDE"
1960,0,"J1","ERLE"
1960,0,"J1","MUAR"
1960,0,"J1","MUAR2"
1960,0,"J1","MUPO2"
1960,0,"J1","PAHA"
1960,0,"J1","PAOB"
1960,0,"J1","PLMU3"
1960,0,"J1","SCBR2"
1960,0,"J1","SELE6"
1960,0,"J1","SPAI"
1960,0,"J1","SPCO4"
1960,0,"J1","SPCR"
1960,0,"J1","SPFL2"
1960,0,"J1","SPORO"
1960,0,"J1","UNKG"
1961,0,"J1","ARIST"
1961,0,"J1","ARTE3"
1961,0,"J1","BOER4"
1961,0,"J1","BOUTE"
1961,0,"J1","CYPER"
1961,0,"J1","DAPU7"
1961,0,"J1","ENDE"
1961,0,"J1","ERLE"
1961,0,"J1","MUAR"
1961,0,"J1","MUAR2"
1961,0,"J1","MUPO2"
1961,0,"J1","PAHA"
1961,0,"J1","PAOB"
1961,0,"J1","PLMU3"
1961,0,"J1","SCBR2"
1961,0,"J1","SELE6"
1961,0,"J1","SPAI"
1961,0,"J1","SPCO4"
1961,0,"J1","SPCR"
1961,0,"J1","SPFL2"
1961,0,"J1","SPORO"
1961,0,"J1","UNKG"
1962,0,"J1","ARIST"
1962,0,"J1","ARTE3"
1962,0,"J1","BOER4"
1962,0,"J1","BOUTE"
1962,0,"J1","CYPER"
1962,0,"J1","DAPU7"
1962,0,"J1","ENDE"
1962,0,"J1","ERLE"
1962,0,"J1","MUAR"
1962,0,"J1","MUAR2"
1962,0,"J1","MUPO2"
1962,0,"J1","PAHA"
1962,0,"J1","PAOB"
1962,0,"J1","PLMU3"
1962,0,"J1","SCBR2"
1962,0,"J1","SELE6"
1962,0,"J1","SPAI"
1962,0,"J1","SPCO4"
1962,0,"J1","SPCR"
1962,0.007727,"J1","SPFL2"
1962,0,"J1","SPORO"
1962,0,"J1","UNKG"
1963,0,"J1","ARIST"
1963,0,"J1","ARTE3"
1963,0,"J1","BOER4"
1963,0,"J1","BOUTE"
1963,0,"J1","CYPER"
1963,0,"J1","DAPU7"
1963,0,"J1","ENDE"
1963,0,"J1","ERLE"
1963,0,"J1","MUAR"
1963,0,"J1","MUAR2"
1963,0,"J1","MUPO2"
1963,0,"J1","PAHA"
1963,0,"J1","PAOB"
1963,0,"J1","PLMU3"
1963,0,"J1","SCBR2"
1963,0,"J1","SELE6"
1963,0,"J1","SPAI"
1963,0,"J1","SPCO4"
1963,0,"J1","SPCR"
1963,0.0069054875,"J1","SPFL2"
1963,0,"J1","SPORO"
1963,0,"J1","UNKG"
1964,0,"J1","ARIST"
1964,0,"J1","ARTE3"
1964,0,"J1","BOER4"
1964,0,"J1","BOUTE"
1964,0,"J1","CYPER"
1964,0,"J1","DAPU7"
1964,0,"J1","ENDE"
1964,0,"J1","ERLE"
1964,0,"J1","MUAR"
1964,0,"J1","MUAR2"
1964,0,"J1","MUPO2"
1964,0,"J1","PAHA"
1964,0,"J1","PAOB"
1964,0,"J1","PLMU3"
1964,0,"J1","SCBR2"
1964,0,"J1","SELE6"
1964,0,"J1","SPAI"
1964,0,"J1","SPCO4"
1964,0,"J1","SPCR"
1964,0.006083975,"J1","SPFL2"
1964,0,"J1","SPORO"
1964,0,"J1","UNKG"
1965,0,"J1","ARIST"
1965,0,"J1","ARTE3"
1965,0,"J1","BOER4"
1965,0,"J1","BOUTE"
1965,0,"J1","CYPER"
1965,0,"J1","DAPU7"
1965,0,"J1","ENDE"
1965,0,"J1","ERLE"
1965,0,"J1","MUAR"
1965,0,"J1","MUAR2"
1965,0,"J1","MUPO2"
1965,0,"J1","PAHA"
1965,0,"J1","PAOB"
1965,0,"J1","PLMU3"
1965,0,"J1","SCBR2"
1965,0,"J1","SELE6"
1965,0,"J1","SPAI"
1965,0,"J1","SPCO4"
1965,0,"J1","SPCR"
1965,0.0052624625,"J1","SPFL2"
1965,0,"J1","SPORO"
1965,0,"J1","UNKG"
1966,0,"J1","ARIST"
1966,0,"J1","ARTE3"
1966,0,"J1","BOER4"
1966,0,"J1","BOUTE"
1966,0,"J1","CYPER"
1966,0,"J1","DAPU7"
1966,0,"J1","ENDE"
1966,0,"J1","ERLE"
1966,0,"J1","MUAR"
1966,0,"J1","MUAR2"
1966,0,"J1","MUPO2"
1966,0,"J1","PAHA"
1966,0,"J1","PAOB"
1966,0,"J1","PLMU3"
1966,0,"J1","SCBR2"
1966,0,"J1","SELE6"
1966,0,"J1","SPAI"
1966,0,"J1","SPCO4"
1966,0,"J1","SPCR"
1966,0.00444095,"J1","SPFL2"
1966,0,"J1","SPORO"
1966,0,"J1","UNKG"
1967,0,"J1","ARIST"
1967,0,"J1","ARTE3"
1967,0,"J1","BOER4"
1967,0,"J1","BOUTE"
1967,0,"J1","CYPER"
1967,0,"J1","DAPU7"
1967,0,"J1","ENDE"
1967,0,"J1","ERLE"
1967,0,"J1","MUAR"
1967,0,"J1","MUAR2"
1967,0,"J1","MUPO2"
1967,0,"J1","PAHA"
1967,0,"J1","PAOB"
1967,0,"J1","PLMU3"
1967,0,"J1","SCBR2"
1967,0,"J1","SELE6"
1967,0,"J1","SPAI"
1967,0,"J1","SPCO4"
1967,0,"J1","SPCR"
1967,0.0173395,"J1","SPFL2"
1967,0,"J1","SPORO"
1967,0,"J1","UNKG"
1968,0,"J1","ARIST"
1968,0,"J1","ARTE3"
1968,0,"J1","BOER4"
1968,5e-05,"J1","BOUTE"
1968,0,"J1","CYPER"
1968,0,"J1","DAPU7"
1968,0,"J1","ENDE"
1968,0,"J1","ERLE"
1968,0,"J1","MUAR"
1968,0,"J1","MUAR2"
1968,0,"J1","MUPO2"
1968,0,"J1","PAHA"
1968,0,"J1","PAOB"
1968,0,"J1","PLMU3"
1968,0,"J1","SCBR2"
1968,0,"J1","SELE6"
1968,0,"J1","SPAI"
1968,0,"J1","SPCO4"
1968,0,"J1","SPCR"
1968,0,"J1","SPFL2"
1968,0,"J1","SPORO"
1968,0,"J1","UNKG"
1969,0,"J1","ARIST"
1969,0,"J1","ARTE3"
1969,0,"J1","BOER4"
1969,2.5e-05,"J1","BOUTE"
1969,0,"J1","CYPER"
1969,0,"J1","DAPU7"
1969,0,"J1","ENDE"
1969,0,"J1","ERLE"
1969,0,"J1","MUAR"
1969,0,"J1","MUAR2"
1969,0,"J1","MUPO2"
1969,0,"J1","PAHA"
1969,0,"J1","PAOB"
1969,0,"J1","PLMU3"
1969,0,"J1","SCBR2"
1969,0,"J1","SELE6"
1969,0,"J1","SPAI"
1969,0,"J1","SPCO4"
1969,0,"J1","SPCR"
1969,0,"J1","SPFL2"
1969,0,"J1","SPORO"
1969,0,"J1","UNKG"
1970,0,"J1","ARIST"
1970,0,"J1","ARTE3"
1970,0,"J1","BOER4"
1970,1.25e-05,"J1","BOUTE"
1970,0,"J1","CYPER"
1970,0.001915,"J1","DAPU7"
1970,0,"J1","ENDE"
1970,0,"J1","ERLE"
